commentId,brewerId,brewerName,date,comment,replyIds
24523,71349,spookify,"January 03, 2017  8:34pm",Dry Hop at 70 degrees.,[]
24585,71349,spookify,"January 23, 2017  5:28pm",Water Profile: Ca+2 100  |  Mg+2 18  |  Na+ 30  |  SO4-2 125  |  Cl 125  |  HCO3 40    pH 5.2,[]
24586,71349,spookify,"January 23, 2017  5:28pm",Mash Temp: 150,"['24619', '24620', '24622']"
24619,71349,spookify,"February 01, 2017  5:27pm",Min 145 and Max 155,[]
24620,71349,spookify,"February 01, 2017  5:37pm",Whirlpool Add at Max Temp. 185 and do not let fall below 178,['24690']
24690,71349,spookify,"February 21, 2017  4:48pm",Future reference start at 180 and let fall to pitch temp.,[]
24622,71349,spookify,"February 02, 2017  2:39pm",Strike at 169.4 with 8 gallons (32 quarts),[]
24587,71349,spookify,"January 23, 2017  7:15pm","Fermentation Schedule:
Pitch 66
2 Days @ 67
Add Dry Hop #1 (2.25 oz per carboy)
2 More Days @ 67
Add Dry Hop #2 (2.25 oz per carboy), kick up to 72
2 Days @ 72
Check Gravity for Completeness
Cold Crash & Keg when Fermentation Complete (NO Gelatin)",[]
24632,71349,spookify,"February 05, 2017  7:43pm",OG = 1.050,['24652']
24652,71349,spookify,"February 13, 2017  2:24am",FG = 1.011,[]
24633,71349,spookify,"February 05, 2017  7:52pm",pH = 5.4,[]
24683,71349,spookify,"February 19, 2017  8:58pm",Maybe a little to bitter for an APA,['24684']
24684,71349,spookify,"February 19, 2017 11:32pm",Or at the high end,"['24708', '24686']"
24708,71349,spookify,"February 26, 2017  4:10pm",After a few weeks the bitterness has went from meduim-high to medium-low,[]
24686,71349,spookify,"February 20, 2017 12:06pm",Next time only 1oz of New Port at 60 minutes,['24689']
24689,71349,spookify,"February 21, 2017  3:04pm","Also, cut Carapils (Dextrine Malt) (US) to 0.5 lbs. (Slight maltyness)",['24808']
24808,71349,spookify,"March 22, 2017  9:21pm",Bitterness ended up being Low-High to Mid-Low. 2oz at 60min for New Port.,[]
24709,71349,spookify,"February 26, 2017  4:11pm",The water profile is amazing! Clean and crisp exactly what I was going for. Bitterness is now medium-low and toward the end along with massive amount of hop flavor. Matlyness is low but present. Very dry!! I think the very dry is what I'm getting the most because it makes the hops cling to your palette.,[]
24840,71349,spookify,"March 31, 2017  2:49pm","Aroma 
1) (6/12) Grassy Notes - Slightly Overpowering.  
2) (6/12) Light Pine and Oxides aroma
Appearance 
1) (1/3) Cloudy Khaki Brown - Low for Style
2) (1/3) Hazy and light Copper
Flavor 
1) (10/20) Vegetal character, very hoppy malt balance is out of so jin the hop direction
2) (11/20) Green grassy hop character. Vegetal...
Mouth-feel 
1) (4/5) ... 
2) (3/5) ...
Overall 
1) (5/10) Greenish Body with material. Almost IPA bitterness.  
2) (6/10) Great Hop Flavor and Aroma but muddled by Vegetal.",['24841']
