commentId,brewerId,brewerName,date,comment,replyIds
23051,35672,jclark1031,"December 12, 2015  2:46pm","52 grams dry, split between nibs and no nibs",[]
23062,35672,jclark1031,"December 13, 2015  8:11pm","10 gal strike (slightly less than 1.5 qts per lb) 163 strike water, 154 mash, 153 at end, 1 hour mash, added carafa iii at sparge and mash out, mashout got too hot, was reading 180+), added 1 gal deer park to get to 13 gallons boil, 90min boil, collected 10 gal (.25 left), got it to 58, 1052 OG, 1 more gallon or sparge water would have helped versus adding deer park to the boil, no matter, looked darker than expected, will add clarity ferm to one, will add nibs to one after primary, have fridge at 50, optimal is 53 to 59 for this yeast, hope to pitch tonight",[]
23063,35672,jclark1031,"December 13, 2015  8:12pm",floating thermometer is about 5 degrees lower than kettle and yellow therm,[]
23067,35672,jclark1031,"December 13, 2015 11:32pm","1053 41 grams dry, meant to be 1068, really bad efficiency, seems off, who knows",[]
23078,35672,jclark1031,"December 15, 2015  3:11am","24 hours in, its at 52, in a 50 environment",[]
23086,35672,jclark1031,"December 18, 2015  1:44am","thursday AM, started to smell it, temp at 50 in fridge and 53 on bucket, turned on fridge (at 46-48, clicked on) thursday pm, strong fermentation smell (pitched sunday pm), sitting at 50/53 again",[]
23126,35672,jclark1031,"December 27, 2015  3:23pm","13.5 days in  its at 1019 or 1020, still sitting at 50ish. some ferm bubbles on top, no krausen or anything.",['23127']
23127,35672,jclark1031,"December 27, 2015  3:23pm",13.5 days after pitching,[]
23169,35672,jclark1031,"January 02, 2016  4:07pm",moved to 60 degree basement14 or 15 days after pitching. was down to 1018ish after 4 or 5 days. some small bubbles action so left it be. still around 60,[]
23193,35672,jclark1031,"January 07, 2016 12:37am","the one with the clarity ferm is at 1016, the other is at 1018, added nibs and vod to the 1018 one, the dryer one will stay as is, tasted a bit roasty from the small drips off of the hydrom. high expectations! may keg this weekend",['23208']
23208,35672,jclark1031,"January 09, 2016  3:25pm",2 oz nibs 6 oz vod,['23711']
23711,35672,jclark1031,"May 04, 2016 10:21pm",Was very subtle,[]
23209,35672,jclark1031,"January 09, 2016  3:44pm","4 weeks in primary, moved to keg",['23214']
23214,35672,jclark1031,"January 11, 2016  2:40am",1053 to 1016 is 4.8%,[]
23333,35672,jclark1031,"February 05, 2016  5:17pm","for future reference, would be pretty red without the caraffa, ive labeled it a red for now",[]
23342,35672,jclark1031,"February 07, 2016  3:34am",absolutely delish beer,[]
23712,35672,jclark1031,"May 04, 2016 10:21pm","A bit muddled maltiness, im not sure the rye was ideal, unless ised with fewer other malts",[]
24295,35672,jclark1031,"October 18, 2016  8:47pm","really tasty now, 5 months later",[]
